chromosome	chrom	start0	end	cluster_id	seq_id	width	strand
SUPER_1	SUPER_1	180159	180349	cluster_22472	mistletoe_SUPER_1_TRASH_000000956	190	-
SUPER_1	SUPER_1	182799	182989	cluster_22472	mistletoe_SUPER_1_TRASH_000000970	190	-
SUPER_1	SUPER_1	185439	185629	cluster_22472	mistletoe_SUPER_1_TRASH_000000984	190	-
SUPER_1	SUPER_1	188079	188269	cluster_22472	mistletoe_SUPER_1_TRASH_000000998	190	-
SUPER_1	SUPER_1	190719	190909	cluster_22472	mistletoe_SUPER_1_TRASH_000001012	190	-
SUPER_1	SUPER_1	193358	193548	cluster_22472	mistletoe_SUPER_1_TRASH_000001026	190	-
SUPER_1	SUPER_1	195997	196187	cluster_22472	mistletoe_SUPER_1_TRASH_000001040	190	-
SUPER_1	SUPER_1	198636	198826	cluster_22472	mistletoe_SUPER_1_TRASH_000001054	190	-
SUPER_1	SUPER_1	201275	201465	cluster_22472	mistletoe_SUPER_1_TRASH_000001068	190	-
SUPER_1	SUPER_1	203914	204104	cluster_22472	mistletoe_SUPER_1_TRASH_000001082	190	-
SUPER_1	SUPER_1	206553	206743	cluster_22472	mistletoe_SUPER_1_TRASH_000001096	190	-
SUPER_1	SUPER_1	209192	209382	cluster_22472	mistletoe_SUPER_1_TRASH_000001110	190	-
SUPER_1	SUPER_1	211832	212022	cluster_22472	mistletoe_SUPER_1_TRASH_000001124	190	-
SUPER_1	SUPER_1	214474	214664	cluster_22472	mistletoe_SUPER_1_TRASH_000001138	190	-
SUPER_1	SUPER_1	217117	217307	cluster_22472	mistletoe_SUPER_1_TRASH_000001152	190	-
SUPER_1	SUPER_1	219756	219946	cluster_22472	mistletoe_SUPER_1_TRASH_000001166	190	-
SUPER_1	SUPER_1	222397	222587	cluster_22472	mistletoe_SUPER_1_TRASH_000001180	190	-
SUPER_1	SUPER_1	225040	225230	cluster_22472	mistletoe_SUPER_1_TRASH_000001194	190	-
SUPER_1	SUPER_1	227681	227871	cluster_22472	mistletoe_SUPER_1_TRASH_000001208	190	-
SUPER_1	SUPER_1	230324	230514	cluster_22472	mistletoe_SUPER_1_TRASH_000001222	190	-
SUPER_1	SUPER_1	232964	233154	cluster_22472	mistletoe_SUPER_1_TRASH_000001236	190	-
SUPER_1	SUPER_1	235603	235793	cluster_22472	mistletoe_SUPER_1_TRASH_000001250	190	-
SUPER_1	SUPER_1	238244	238434	cluster_22472	mistletoe_SUPER_1_TRASH_000001264	190	-
SUPER_1	SUPER_1	240884	241074	cluster_22472	mistletoe_SUPER_1_TRASH_000001278	190	-
SUPER_1	SUPER_1	243524	243714	cluster_22472	mistletoe_SUPER_1_TRASH_000001292	190	-
SUPER_1	SUPER_1	246165	246355	cluster_22472	mistletoe_SUPER_1_TRASH_000001306	190	-
SUPER_1	SUPER_1	248806	248996	cluster_22472	mistletoe_SUPER_1_TRASH_000001320	190	-
SUPER_1	SUPER_1	251448	251638	cluster_22472	mistletoe_SUPER_1_TRASH_000001334	190	-
SUPER_1	SUPER_1	254087	254277	cluster_22472	mistletoe_SUPER_1_TRASH_000001348	190	-
SUPER_1	SUPER_1	256726	256916	cluster_22472	mistletoe_SUPER_1_TRASH_000001362	190	-
SUPER_1	SUPER_1	259365	259555	cluster_22472	mistletoe_SUPER_1_TRASH_000001376	190	-
SUPER_1	SUPER_1	262005	262195	cluster_22472	mistletoe_SUPER_1_TRASH_000001390	190	-
SUPER_1	SUPER_1	264644	264834	cluster_22472	mistletoe_SUPER_1_TRASH_000001404	190	-
SUPER_1	SUPER_1	267284	267474	cluster_22472	mistletoe_SUPER_1_TRASH_000001418	190	-
SUPER_1	SUPER_1	269924	270114	cluster_22472	mistletoe_SUPER_1_TRASH_000001432	190	-
SUPER_1	SUPER_1	272564	272754	cluster_22472	mistletoe_SUPER_1_TRASH_000001446	190	-
SUPER_1	SUPER_1	275206	275396	cluster_22472	mistletoe_SUPER_1_TRASH_000001460	190	-
SUPER_1	SUPER_1	277847	278037	cluster_22472	mistletoe_SUPER_1_TRASH_000001474	190	-
SUPER_1	SUPER_1	280486	280676	cluster_22472	mistletoe_SUPER_1_TRASH_000001488	190	-
SUPER_1	SUPER_1	283126	283316	cluster_22472	mistletoe_SUPER_1_TRASH_000001502	190	-
SUPER_1	SUPER_1	285766	285956	cluster_22472	mistletoe_SUPER_1_TRASH_000001516	190	-
SUPER_1	SUPER_1	288406	288595	cluster_22472	mistletoe_SUPER_1_TRASH_000001530	189	-
SUPER_1	SUPER_1	291048	291238	cluster_22472	mistletoe_SUPER_1_TRASH_000001544	190	-
SUPER_1	SUPER_1	293689	293879	cluster_22472	mistletoe_SUPER_1_TRASH_000001558	190	-
SUPER_1	SUPER_1	296330	296520	cluster_22472	mistletoe_SUPER_1_TRASH_000001572	190	-
SUPER_1	SUPER_1	298971	299161	cluster_22472	mistletoe_SUPER_1_TRASH_000001586	190	-
SUPER_1	SUPER_1	301612	301802	cluster_22472	mistletoe_SUPER_1_TRASH_000001600	190	-
SUPER_1	SUPER_1	304254	304444	cluster_22472	mistletoe_SUPER_1_TRASH_000001614	190	-
SUPER_1	SUPER_1	306895	307085	cluster_22472	mistletoe_SUPER_1_TRASH_000001628	190	-
SUPER_1	SUPER_1	309535	309725	cluster_22472	mistletoe_SUPER_1_TRASH_000001642	190	-
SUPER_1	SUPER_1	312175	312365	cluster_22472	mistletoe_SUPER_1_TRASH_000001656	190	-
SUPER_1	SUPER_1	314815	315005	cluster_22472	mistletoe_SUPER_1_TRASH_000001670	190	-
SUPER_1	SUPER_1	317455	317645	cluster_22472	mistletoe_SUPER_1_TRASH_000001684	190	-
SUPER_1	SUPER_1	320094	320284	cluster_22472	mistletoe_SUPER_1_TRASH_000001698	190	-
SUPER_1	SUPER_1	322734	322924	cluster_22472	mistletoe_SUPER_1_TRASH_000001712	190	-
SUPER_1	SUPER_1	325374	325564	cluster_22472	mistletoe_SUPER_1_TRASH_000001726	190	-
SUPER_1	SUPER_1	328013	328203	cluster_22472	mistletoe_SUPER_1_TRASH_000001740	190	-
SUPER_1	SUPER_1	330656	330846	cluster_22472	mistletoe_SUPER_1_TRASH_000001754	190	-
SUPER_1	SUPER_1	333295	333485	cluster_22472	mistletoe_SUPER_1_TRASH_000001768	190	-
SUPER_1	SUPER_1	335935	336125	cluster_22472	mistletoe_SUPER_1_TRASH_000001782	190	-
SUPER_1	SUPER_1	338577	338767	cluster_22472	mistletoe_SUPER_1_TRASH_000001796	190	-
SUPER_1	SUPER_1	341217	341407	cluster_22472	mistletoe_SUPER_1_TRASH_000001810	190	-
SUPER_1	SUPER_1	343858	344048	cluster_22472	mistletoe_SUPER_1_TRASH_000001824	190	-
SUPER_1	SUPER_1	346498	346688	cluster_22472	mistletoe_SUPER_1_TRASH_000001838	190	-
SUPER_1	SUPER_1	349137	349327	cluster_22472	mistletoe_SUPER_1_TRASH_000001852	190	-
SUPER_1	SUPER_1	351777	351967	cluster_22472	mistletoe_SUPER_1_TRASH_000001866	190	-
SUPER_1	SUPER_1	354416	354606	cluster_22472	mistletoe_SUPER_1_TRASH_000001880	190	-
SUPER_1	SUPER_1	357056	357246	cluster_22472	mistletoe_SUPER_1_TRASH_000001894	190	-
SUPER_1	SUPER_1	359698	359888	cluster_22472	mistletoe_SUPER_1_TRASH_000001908	190	-
SUPER_1	SUPER_1	362339	362529	cluster_22472	mistletoe_SUPER_1_TRASH_000001922	190	-
SUPER_1	SUPER_1	364983	365173	cluster_22472	mistletoe_SUPER_1_TRASH_000001936	190	-
SUPER_1	SUPER_1	367626	367816	cluster_22472	mistletoe_SUPER_1_TRASH_000001950	190	-
SUPER_1	SUPER_1	370267	370457	cluster_22472	mistletoe_SUPER_1_TRASH_000001964	190	-
SUPER_1	SUPER_1	372908	373098	cluster_22472	mistletoe_SUPER_1_TRASH_000001978	190	-
SUPER_1	SUPER_1	375552	375742	cluster_22472	mistletoe_SUPER_1_TRASH_000001992	190	-
SUPER_1	SUPER_1	378194	378384	cluster_22472	mistletoe_SUPER_1_TRASH_000002006	190	-
SUPER_1	SUPER_1	380830	381020	cluster_22472	mistletoe_SUPER_1_TRASH_000002020	190	-
SUPER_1	SUPER_1	383472	383662	cluster_22472	mistletoe_SUPER_1_TRASH_000002034	190	-
SUPER_1	SUPER_1	386114	386304	cluster_22472	mistletoe_SUPER_1_TRASH_000002048	190	-
SUPER_1	SUPER_1	388756	388946	cluster_22472	mistletoe_SUPER_1_TRASH_000002062	190	-
SUPER_1	SUPER_1	391398	391588	cluster_22472	mistletoe_SUPER_1_TRASH_000002076	190	-
SUPER_1	SUPER_1	394038	394228	cluster_22472	mistletoe_SUPER_1_TRASH_000002090	190	-
SUPER_1	SUPER_1	396680	396870	cluster_22472	mistletoe_SUPER_1_TRASH_000002104	190	-
SUPER_1	SUPER_1	399324	399514	cluster_22472	mistletoe_SUPER_1_TRASH_000002118	190	-
SUPER_1	SUPER_1	401966	402156	cluster_22472	mistletoe_SUPER_1_TRASH_000002132	190	-
SUPER_1	SUPER_1	404608	404798	cluster_22472	mistletoe_SUPER_1_TRASH_000002146	190	-
SUPER_1	SUPER_1	407247	407437	cluster_22472	mistletoe_SUPER_1_TRASH_000002160	190	-
SUPER_1	SUPER_1	409886	410076	cluster_22472	mistletoe_SUPER_1_TRASH_000002174	190	-
SUPER_1	SUPER_1	412525	412715	cluster_22472	mistletoe_SUPER_1_TRASH_000002188	190	-
SUPER_1	SUPER_1	415164	415354	cluster_22472	mistletoe_SUPER_1_TRASH_000002202	190	-
SUPER_1	SUPER_1	417803	417993	cluster_22472	mistletoe_SUPER_1_TRASH_000002216	190	-
SUPER_1	SUPER_1	420442	420632	cluster_22472	mistletoe_SUPER_1_TRASH_000002230	190	-
SUPER_1	SUPER_1	423086	423276	cluster_22472	mistletoe_SUPER_1_TRASH_000002244	190	-
SUPER_1	SUPER_1	425730	425920	cluster_22472	mistletoe_SUPER_1_TRASH_000002258	190	-
SUPER_1	SUPER_1	428369	428559	cluster_22472	mistletoe_SUPER_1_TRASH_000002272	190	-
SUPER_1	SUPER_1	431013	431203	cluster_22472	mistletoe_SUPER_1_TRASH_000002286	190	-
SUPER_1	SUPER_1	433657	433847	cluster_22472	mistletoe_SUPER_1_TRASH_000002300	190	-
SUPER_1	SUPER_1	436299	436489	cluster_22472	mistletoe_SUPER_1_TRASH_000002314	190	-
SUPER_1	SUPER_1	438942	439132	cluster_22472	mistletoe_SUPER_1_TRASH_000002328	190	-
SUPER_1	SUPER_1	441583	441773	cluster_22472	mistletoe_SUPER_1_TRASH_000002342	190	-
SUPER_1	SUPER_1	444225	444415	cluster_22472	mistletoe_SUPER_1_TRASH_000002356	190	-
SUPER_1	SUPER_1	446865	447055	cluster_22472	mistletoe_SUPER_1_TRASH_000002370	190	-
SUPER_1	SUPER_1	449505	449695	cluster_22472	mistletoe_SUPER_1_TRASH_000002384	190	-
SUPER_1	SUPER_1	452145	452335	cluster_22472	mistletoe_SUPER_1_TRASH_000002398	190	-
SUPER_1	SUPER_1	454778	454968	cluster_22472	mistletoe_SUPER_1_TRASH_000002412	190	-
SUPER_1	SUPER_1	457420	457610	cluster_22472	mistletoe_SUPER_1_TRASH_000002426	190	-
SUPER_1	SUPER_1	460054	460244	cluster_22472	mistletoe_SUPER_1_TRASH_000002440	190	-
SUPER_1	SUPER_1	462693	462883	cluster_22472	mistletoe_SUPER_1_TRASH_000002454	190	-
SUPER_1	SUPER_1	465335	465525	cluster_22472	mistletoe_SUPER_1_TRASH_000002468	190	-
SUPER_1	SUPER_1	467978	468168	cluster_22472	mistletoe_SUPER_1_TRASH_000002482	190	-
SUPER_1	SUPER_1	470612	470802	cluster_22472	mistletoe_SUPER_1_TRASH_000002496	190	-
SUPER_1	SUPER_1	473246	473436	cluster_22472	mistletoe_SUPER_1_TRASH_000002510	190	-
SUPER_1	SUPER_1	475889	476079	cluster_22472	mistletoe_SUPER_1_TRASH_000002524	190	-
SUPER_1	SUPER_1	478523	478713	cluster_22472	mistletoe_SUPER_1_TRASH_000002538	190	-
SUPER_1	SUPER_1	481165	481355	cluster_22472	mistletoe_SUPER_1_TRASH_000002552	190	-
SUPER_1	SUPER_1	483799	483989	cluster_22472	mistletoe_SUPER_1_TRASH_000002566	190	-
SUPER_1	SUPER_1	486441	486631	cluster_22472	mistletoe_SUPER_1_TRASH_000002580	190	-
SUPER_1	SUPER_1	489078	489268	cluster_22472	mistletoe_SUPER_1_TRASH_000002594	190	-
SUPER_1	SUPER_1	491722	491911	cluster_22472	mistletoe_SUPER_1_TRASH_000002608	189	-
SUPER_1	SUPER_1	494355	494545	cluster_22472	mistletoe_SUPER_1_TRASH_000002622	190	-
SUPER_1	SUPER_1	496997	497187	cluster_22472	mistletoe_SUPER_1_TRASH_000002636	190	-
SUPER_1	SUPER_1	499631	499821	cluster_22472	mistletoe_SUPER_1_TRASH_000002650	190	-
SUPER_1	SUPER_1	502273	502463	cluster_22472	mistletoe_SUPER_1_TRASH_000002664	190	-
SUPER_1	SUPER_1	504907	505097	cluster_22472	mistletoe_SUPER_1_TRASH_000002678	190	-
SUPER_1	SUPER_1	507551	507741	cluster_22472	mistletoe_SUPER_1_TRASH_000002692	190	-
SUPER_1	SUPER_1	510196	510386	cluster_22472	mistletoe_SUPER_1_TRASH_000002706	190	-
SUPER_1	SUPER_1	512840	513030	cluster_22472	mistletoe_SUPER_1_TRASH_000002720	190	-
SUPER_1	SUPER_1	515485	515675	cluster_22472	mistletoe_SUPER_1_TRASH_000002734	190	-
SUPER_1	SUPER_1	1371	1561	cluster_22473	mistletoe_SUPER_1_TRASH_000000008	190	-
SUPER_1	SUPER_1	4012	4200	cluster_22473	mistletoe_SUPER_1_TRASH_000000022	188	-
SUPER_1	SUPER_1	6652	6842	cluster_22473	mistletoe_SUPER_1_TRASH_000000036	190	-
SUPER_1	SUPER_1	9293	9481	cluster_22473	mistletoe_SUPER_1_TRASH_000000050	188	-
SUPER_1	SUPER_1	11934	12124	cluster_22473	mistletoe_SUPER_1_TRASH_000000064	190	-
SUPER_1	SUPER_1	14575	14763	cluster_22473	mistletoe_SUPER_1_TRASH_000000078	188	-
SUPER_1	SUPER_1	17215	17405	cluster_22473	mistletoe_SUPER_1_TRASH_000000092	190	-
SUPER_1	SUPER_1	19856	20046	cluster_22473	mistletoe_SUPER_1_TRASH_000000106	190	-
SUPER_1	SUPER_1	22497	22685	cluster_22473	mistletoe_SUPER_1_TRASH_000000120	188	-
SUPER_1	SUPER_1	25137	25325	cluster_22473	mistletoe_SUPER_1_TRASH_000000134	188	-
SUPER_1	SUPER_1	27779	27967	cluster_22473	mistletoe_SUPER_1_TRASH_000000148	188	-
SUPER_1	SUPER_1	30418	30608	cluster_22473	mistletoe_SUPER_1_TRASH_000000162	190	-
SUPER_1	SUPER_1	33060	33250	cluster_22473	mistletoe_SUPER_1_TRASH_000000176	190	-
SUPER_1	SUPER_1	35701	35891	cluster_22473	mistletoe_SUPER_1_TRASH_000000190	190	-
SUPER_1	SUPER_1	38342	38532	cluster_22473	mistletoe_SUPER_1_TRASH_000000204	190	-
SUPER_1	SUPER_1	40984	41174	cluster_22473	mistletoe_SUPER_1_TRASH_000000218	190	-
SUPER_1	SUPER_1	43626	43816	cluster_22473	mistletoe_SUPER_1_TRASH_000000232	190	-
SUPER_1	SUPER_1	46268	46457	cluster_22473	mistletoe_SUPER_1_TRASH_000000246	189	-
SUPER_1	SUPER_1	48908	49098	cluster_22473	mistletoe_SUPER_1_TRASH_000000260	190	-
SUPER_1	SUPER_1	51542	51732	cluster_22473	mistletoe_SUPER_1_TRASH_000000274	190	-
SUPER_1	SUPER_1	54183	54371	cluster_22473	mistletoe_SUPER_1_TRASH_000000288	188	-
SUPER_1	SUPER_1	56822	57010	cluster_22473	mistletoe_SUPER_1_TRASH_000000302	188	-
SUPER_1	SUPER_1	59461	59651	cluster_22473	mistletoe_SUPER_1_TRASH_000000316	190	-
SUPER_1	SUPER_1	62102	62292	cluster_22473	mistletoe_SUPER_1_TRASH_000000330	190	-
SUPER_1	SUPER_1	64744	64932	cluster_22473	mistletoe_SUPER_1_TRASH_000000344	188	-
SUPER_1	SUPER_1	67383	67571	cluster_22473	mistletoe_SUPER_1_TRASH_000000358	188	-
SUPER_1	SUPER_1	70023	70211	cluster_22473	mistletoe_SUPER_1_TRASH_000000372	188	-
SUPER_1	SUPER_1	72664	72852	cluster_22473	mistletoe_SUPER_1_TRASH_000000386	188	-
SUPER_1	SUPER_1	75304	75492	cluster_22473	mistletoe_SUPER_1_TRASH_000000400	188	-
SUPER_1	SUPER_1	77943	78132	cluster_22473	mistletoe_SUPER_1_TRASH_000000414	189	-
SUPER_1	SUPER_1	80583	80773	cluster_22473	mistletoe_SUPER_1_TRASH_000000428	190	-
SUPER_1	SUPER_1	83224	83414	cluster_22473	mistletoe_SUPER_1_TRASH_000000442	190	-
SUPER_1	SUPER_1	85866	86054	cluster_22473	mistletoe_SUPER_1_TRASH_000000456	188	-
SUPER_1	SUPER_1	88505	88693	cluster_22473	mistletoe_SUPER_1_TRASH_000000470	188	-
SUPER_1	SUPER_1	91144	91332	cluster_22473	mistletoe_SUPER_1_TRASH_000000484	188	-
SUPER_1	SUPER_1	93783	93973	cluster_22473	mistletoe_SUPER_1_TRASH_000000498	190	-
SUPER_1	SUPER_1	96424	96614	cluster_22473	mistletoe_SUPER_1_TRASH_000000512	190	-
SUPER_1	SUPER_1	99066	99254	cluster_22473	mistletoe_SUPER_1_TRASH_000000526	188	-
SUPER_1	SUPER_1	101705	101893	cluster_22473	mistletoe_SUPER_1_TRASH_000000540	188	-
SUPER_1	SUPER_1	104345	104533	cluster_22473	mistletoe_SUPER_1_TRASH_000000554	188	-
SUPER_1	SUPER_1	106986	107174	cluster_22473	mistletoe_SUPER_1_TRASH_000000568	188	-
SUPER_1	SUPER_1	109626	109814	cluster_22473	mistletoe_SUPER_1_TRASH_000000582	188	-
SUPER_1	SUPER_1	112265	112454	cluster_22473	mistletoe_SUPER_1_TRASH_000000596	189	-
SUPER_1	SUPER_1	114905	115095	cluster_22473	mistletoe_SUPER_1_TRASH_000000610	190	-
SUPER_1	SUPER_1	117546	117735	cluster_22473	mistletoe_SUPER_1_TRASH_000000624	189	-
SUPER_1	SUPER_1	120186	120375	cluster_22473	mistletoe_SUPER_1_TRASH_000000638	189	-
SUPER_1	SUPER_1	122829	123017	cluster_22473	mistletoe_SUPER_1_TRASH_000000652	188	-
SUPER_1	SUPER_1	125468	125657	cluster_22473	mistletoe_SUPER_1_TRASH_000000666	189	-
SUPER_1	SUPER_1	128108	128296	cluster_22473	mistletoe_SUPER_1_TRASH_000000680	188	-
SUPER_1	SUPER_1	130747	130936	cluster_22473	mistletoe_SUPER_1_TRASH_000000694	189	-
SUPER_1	SUPER_1	133387	133575	cluster_22473	mistletoe_SUPER_1_TRASH_000000708	188	-
SUPER_1	SUPER_1	136026	136215	cluster_22473	mistletoe_SUPER_1_TRASH_000000722	189	-
SUPER_1	SUPER_1	138666	138854	cluster_22473	mistletoe_SUPER_1_TRASH_000000736	188	-
SUPER_1	SUPER_1	141305	141494	cluster_22473	mistletoe_SUPER_1_TRASH_000000750	189	-
SUPER_1	SUPER_1	143945	144133	cluster_22473	mistletoe_SUPER_1_TRASH_000000764	188	-
SUPER_1	SUPER_1	146585	146774	cluster_22473	mistletoe_SUPER_1_TRASH_000000778	189	-
SUPER_1	SUPER_1	149225	149413	cluster_22473	mistletoe_SUPER_1_TRASH_000000792	188	-
SUPER_1	SUPER_1	151864	152052	cluster_22473	mistletoe_SUPER_1_TRASH_000000806	188	-
SUPER_1	SUPER_1	154503	154693	cluster_22473	mistletoe_SUPER_1_TRASH_000000820	190	-
SUPER_1	SUPER_1	157147	157336	cluster_22473	mistletoe_SUPER_1_TRASH_000000834	189	-
SUPER_1	SUPER_1	159787	159977	cluster_22473	mistletoe_SUPER_1_TRASH_000000848	190	-
SUPER_1	SUPER_1	162433	162623	cluster_22473	mistletoe_SUPER_1_TRASH_000000862	190	-
SUPER_1	SUPER_1	165074	165264	cluster_22473	mistletoe_SUPER_1_TRASH_000000876	190	-
SUPER_1	SUPER_1	167715	167905	cluster_22473	mistletoe_SUPER_1_TRASH_000000890	190	-
SUPER_1	SUPER_1	170356	170546	cluster_22473	mistletoe_SUPER_1_TRASH_000000904	190	-
SUPER_1	SUPER_1	172997	173185	cluster_22473	mistletoe_SUPER_1_TRASH_000000918	188	-
SUPER_1	SUPER_1	175636	175824	cluster_22473	mistletoe_SUPER_1_TRASH_000000932	188	-
SUPER_1	SUPER_1	178276	178464	cluster_22473	mistletoe_SUPER_1_TRASH_000000946	188	-
SUPER_1	SUPER_1	180915	181104	cluster_22473	mistletoe_SUPER_1_TRASH_000000960	189	-
SUPER_1	SUPER_1	183555	183744	cluster_22473	mistletoe_SUPER_1_TRASH_000000974	189	-
SUPER_1	SUPER_1	186195	186384	cluster_22473	mistletoe_SUPER_1_TRASH_000000988	189	-
SUPER_1	SUPER_1	188835	189024	cluster_22473	mistletoe_SUPER_1_TRASH_000001002	189	-
SUPER_1	SUPER_1	191475	191663	cluster_22473	mistletoe_SUPER_1_TRASH_000001016	188	-
SUPER_1	SUPER_1	194114	194302	cluster_22473	mistletoe_SUPER_1_TRASH_000001030	188	-
SUPER_1	SUPER_1	196753	196941	cluster_22473	mistletoe_SUPER_1_TRASH_000001044	188	-
SUPER_1	SUPER_1	199392	199580	cluster_22473	mistletoe_SUPER_1_TRASH_000001058	188	-
SUPER_1	SUPER_1	202031	202219	cluster_22473	mistletoe_SUPER_1_TRASH_000001072	188	-
SUPER_1	SUPER_1	204670	204858	cluster_22473	mistletoe_SUPER_1_TRASH_000001086	188	-
SUPER_1	SUPER_1	207309	207497	cluster_22473	mistletoe_SUPER_1_TRASH_000001100	188	-
SUPER_1	SUPER_1	209948	210136	cluster_22473	mistletoe_SUPER_1_TRASH_000001114	188	-
SUPER_1	SUPER_1	212588	212778	cluster_22473	mistletoe_SUPER_1_TRASH_000001128	190	-
SUPER_1	SUPER_1	215230	215418	cluster_22473	mistletoe_SUPER_1_TRASH_000001142	188	-
SUPER_1	SUPER_1	217873	218061	cluster_22473	mistletoe_SUPER_1_TRASH_000001156	188	-
SUPER_1	SUPER_1	220512	220701	cluster_22473	mistletoe_SUPER_1_TRASH_000001170	189	-
SUPER_1	SUPER_1	223153	223342	cluster_22473	mistletoe_SUPER_1_TRASH_000001184	189	-
SUPER_1	SUPER_1	225796	225985	cluster_22473	mistletoe_SUPER_1_TRASH_000001198	189	-
SUPER_1	SUPER_1	228437	228626	cluster_22473	mistletoe_SUPER_1_TRASH_000001212	189	-
SUPER_1	SUPER_1	231080	231268	cluster_22473	mistletoe_SUPER_1_TRASH_000001226	188	-
SUPER_1	SUPER_1	233720	233908	cluster_22473	mistletoe_SUPER_1_TRASH_000001240	188	-
SUPER_1	SUPER_1	236359	236548	cluster_22473	mistletoe_SUPER_1_TRASH_000001254	189	-
SUPER_1	SUPER_1	239000	239188	cluster_22473	mistletoe_SUPER_1_TRASH_000001268	188	-
SUPER_1	SUPER_1	241640	241828	cluster_22473	mistletoe_SUPER_1_TRASH_000001282	188	-
SUPER_1	SUPER_1	244280	244469	cluster_22473	mistletoe_SUPER_1_TRASH_000001296	189	-
SUPER_1	SUPER_1	246921	247110	cluster_22473	mistletoe_SUPER_1_TRASH_000001310	189	-
SUPER_1	SUPER_1	249562	249752	cluster_22473	mistletoe_SUPER_1_TRASH_000001324	190	-
SUPER_1	SUPER_1	252204	252392	cluster_22473	mistletoe_SUPER_1_TRASH_000001338	188	-
SUPER_1	SUPER_1	254843	255031	cluster_22473	mistletoe_SUPER_1_TRASH_000001352	188	-
SUPER_1	SUPER_1	257482	257670	cluster_22473	mistletoe_SUPER_1_TRASH_000001366	188	-
SUPER_1	SUPER_1	260121	260309	cluster_22473	mistletoe_SUPER_1_TRASH_000001380	188	-
SUPER_1	SUPER_1	262761	262949	cluster_22473	mistletoe_SUPER_1_TRASH_000001394	188	-
SUPER_1	SUPER_1	265400	265589	cluster_22473	mistletoe_SUPER_1_TRASH_000001408	189	-
SUPER_1	SUPER_1	268040	268229	cluster_22473	mistletoe_SUPER_1_TRASH_000001422	189	-
SUPER_1	SUPER_1	270680	270869	cluster_22473	mistletoe_SUPER_1_TRASH_000001436	189	-
SUPER_1	SUPER_1	273320	273510	cluster_22473	mistletoe_SUPER_1_TRASH_000001450	190	-
SUPER_1	SUPER_1	275962	276151	cluster_22473	mistletoe_SUPER_1_TRASH_000001464	189	-
SUPER_1	SUPER_1	278603	278791	cluster_22473	mistletoe_SUPER_1_TRASH_000001478	188	-
SUPER_1	SUPER_1	281242	281431	cluster_22473	mistletoe_SUPER_1_TRASH_000001492	189	-
SUPER_1	SUPER_1	283882	284071	cluster_22473	mistletoe_SUPER_1_TRASH_000001506	189	-
SUPER_1	SUPER_1	286522	286710	cluster_22473	mistletoe_SUPER_1_TRASH_000001520	188	-
SUPER_1	SUPER_1	289160	289350	cluster_22473	mistletoe_SUPER_1_TRASH_000001534	190	-
SUPER_1	SUPER_1	291804	291994	cluster_22473	mistletoe_SUPER_1_TRASH_000001548	190	-
SUPER_1	SUPER_1	294445	294635	cluster_22473	mistletoe_SUPER_1_TRASH_000001562	190	-
SUPER_1	SUPER_1	297086	297276	cluster_22473	mistletoe_SUPER_1_TRASH_000001576	190	-
SUPER_1	SUPER_1	299727	299917	cluster_22473	mistletoe_SUPER_1_TRASH_000001590	190	-
SUPER_1	SUPER_1	302368	302557	cluster_22473	mistletoe_SUPER_1_TRASH_000001604	189	-
SUPER_1	SUPER_1	305010	305200	cluster_22473	mistletoe_SUPER_1_TRASH_000001618	190	-
SUPER_1	SUPER_1	307651	307840	cluster_22473	mistletoe_SUPER_1_TRASH_000001632	189	-
SUPER_1	SUPER_1	310291	310480	cluster_22473	mistletoe_SUPER_1_TRASH_000001646	189	-
SUPER_1	SUPER_1	312931	313120	cluster_22473	mistletoe_SUPER_1_TRASH_000001660	189	-
SUPER_1	SUPER_1	315571	315760	cluster_22473	mistletoe_SUPER_1_TRASH_000001674	189	-
SUPER_1	SUPER_1	318211	318399	cluster_22473	mistletoe_SUPER_1_TRASH_000001688	188	-
SUPER_1	SUPER_1	320850	321039	cluster_22473	mistletoe_SUPER_1_TRASH_000001702	189	-
SUPER_1	SUPER_1	323490	323679	cluster_22473	mistletoe_SUPER_1_TRASH_000001716	189	-
SUPER_1	SUPER_1	326130	326318	cluster_22473	mistletoe_SUPER_1_TRASH_000001730	188	-
SUPER_1	SUPER_1	328769	328959	cluster_22473	mistletoe_SUPER_1_TRASH_000001744	190	-
SUPER_1	SUPER_1	331412	331600	cluster_22473	mistletoe_SUPER_1_TRASH_000001758	188	-
SUPER_1	SUPER_1	334051	334240	cluster_22473	mistletoe_SUPER_1_TRASH_000001772	189	-
SUPER_1	SUPER_1	336691	336879	cluster_22473	mistletoe_SUPER_1_TRASH_000001786	188	-
SUPER_1	SUPER_1	339333	339522	cluster_22473	mistletoe_SUPER_1_TRASH_000001800	189	-
SUPER_1	SUPER_1	341973	342163	cluster_22473	mistletoe_SUPER_1_TRASH_000001814	190	-
SUPER_1	SUPER_1	344614	344803	cluster_22473	mistletoe_SUPER_1_TRASH_000001828	189	-
SUPER_1	SUPER_1	347254	347442	cluster_22473	mistletoe_SUPER_1_TRASH_000001842	188	-
SUPER_1	SUPER_1	349893	350082	cluster_22473	mistletoe_SUPER_1_TRASH_000001856	189	-
SUPER_1	SUPER_1	352533	352721	cluster_22473	mistletoe_SUPER_1_TRASH_000001870	188	-
SUPER_1	SUPER_1	355172	355361	cluster_22473	mistletoe_SUPER_1_TRASH_000001884	189	-
